series,year,gross_er,net_er,fee,is_etf_ever,aum,is_active,is_levinv
S000019356,2012.0,0.0048,,0.0048,True,,,
S000019356,2013.0,0.0048,,0.0048,True,,,
S000019356,2014.0,0.0048,,0.0048,True,,,
S000019356,2015.0,0.0047,,0.0047,True,,,
S000019356,2016.0,0.0047,,0.0047,True,,,
S000019356,2017.0,0.0048,,0.0048,True,,,
S000019356,2018.0,0.0047,,0.0047,True,,,
S000019356,2019.0,0.0046,,0.0046,True,2637923481.7,False,False
S000019356,2020.0,0.0046,,0.0046,True,3162322482.11,False,False
S000019356,2021.0,0.0043,,0.0043,True,3025965829.537692,False,False
S000019356,2022.0,0.004,,0.004,True,3155160106.0476923,False,False
S000019356,2023.0,0.0041,,0.0041,True,3595976675.476154,False,False
S000019356,2024.0,0.0042,,0.0042,True,3651989632.436923,False,False
S000019356,2025.0,0.0039,,0.0039,True,4424577475.3792305,False,False
S000019411,2011.0,0.0035,0.0028,0.0028,True,,,
S000019411,2012.0,0.0028,0.0028,0.0028,True,,,
S000019411,2014.0,0.0028,,0.0028,True,,,
S000019411,2015.0,0.0028,,0.0028,True,,,
S000019411,2016.0,0.0028,,0.0028,True,,,
S000019411,2017.0,0.0028,,0.0028,True,,,
S000019411,2018.0,0.0028,,0.0028,True,249402551.6,False,False
S000019411,2019.0,0.0028,,0.0028,True,311089132.84,False,False
S000019411,2020.0,0.0028,,0.0028,True,403993308.458333,False,False
S000019411,2021.0,0.0028,,0.0028,True,483649129.448333,False,False
S000019411,2022.0,0.0028,,0.0028,True,595008641.54,False,False
S000019411,2023.0,0.0028,,0.0028,True,584087554.5125,False,False
S000019411,2024.0,0.0028,,0.0028,True,807735424.4358333,False,False
S000019411,2025.0,0.0028,,0.0028,True,733103031.6583333,False,False
S000019412,2011.0,0.0035,0.0028,0.0028,True,,,
S000019412,2012.0,0.0028,0.0028,0.0028,True,,,
S000019412,2014.0,0.0028,,0.0028,True,,,
S000019412,2015.0,0.0028,,0.0028,True,,,
S000019412,2016.0,0.0028,,0.0028,True,,,
S000019412,2017.0,0.0028,,0.0028,True,,,
S000019412,2018.0,0.0028,,0.0028,True,67043272.56,False,False
S000019412,2019.0,0.0028,,0.0028,True,66623333.81,False,False
S000019412,2020.0,0.0028,,0.0028,True,91490714.0075,False,False
S000019412,2021.0,0.0028,,0.0028,True,112261589.211667,False,False
S000019412,2022.0,0.0028,,0.0028,True,111765432.880833,False,False
S000019412,2023.0,0.0028,,0.0028,True,91699129.7541667,False,False
S000019412,2024.0,0.0028,,0.0028,True,102047147.78333332,False,False
S000019412,2025.0,0.0028,,0.0028,True,133912845.65666668,False,False
S000019507,2012.0,0.0074,0.006,0.006,True,,,
S000019507,2013.0,0.0063,0.006,0.006,True,,,
S000019507,2014.0,0.0061,0.006,0.006,True,,,
S000019507,2015.0,0.006,0.006,0.006,True,,,
S000019507,2016.0,0.0058,0.0058,0.0058,True,,,
S000019507,2017.0,0.0058,0.0058,0.0058,True,,,
S000019507,2018.0,0.0058,0.0058,0.0058,True,494987500.51,False,False
S000019507,2019.0,0.0058,0.0058,0.0058,True,491050768.44,False,False
S000019507,2020.0,0.0059,0.0059,0.0059,True,466961773.45,False,False
S000019507,2021.0,0.0057,0.0057,0.0057,True,442653877.93,False,False
S000019507,2022.0,0.0057,0.0057,0.0057,True,563895296.26,False,False
S000019507,2023.0,0.0056,0.0056,0.0056,True,624971966.86,False,False
S000019507,2024.0,0.0056,0.0056,0.0056,True,574613124.25,False,False
S000019507,2025.0,0.0055,0.0055,0.0055,True,,,
S000019521,2011.0,0.0025,,0.0025,True,,,
S000019521,2012.0,0.0025,,0.0025,True,,,
S000019521,2014.0,0.0025,,0.0025,True,,,
S000019521,2015.0,0.0025,,0.0025,True,,,
S000019521,2016.0,0.0025,,0.0025,True,,,
S000019521,2017.0,0.0025,,0.0025,True,,,
S000019521,2018.0,0.0025,,0.0025,True,66666555.62,False,False
S000019521,2019.0,0.0025,,0.0025,True,59828104.78,False,False
S000019521,2020.0,0.0025,,0.0025,True,52673995.2741667,False,False
S000019521,2021.0,0.0025,,0.0025,True,48459639.5541667,False,False
S000019521,2022.0,0.0025,,0.0025,True,55240017.9741667,False,False
S000019521,2023.0,0.0025,,0.0025,True,63136048.4041667,False,False
S000019521,2024.0,0.0025,,0.0025,True,38668912.22166667,False,False
S000019521,2025.0,0.0025,,0.0025,True,30304227.28166667,False,False
S000019665,2011.0,0.0012,,0.0012,True,,,
S000019665,2012.0,0.0012,,0.0012,True,,,
S000019665,2013.0,0.0012,,0.0012,True,,,
S000019665,2014.0,0.001,,0.001,True,,,
S000019665,2015.0,0.001,,0.001,True,,,
S000019665,2016.0,0.001,,0.001,True,,,
S000019665,2017.0,0.0006,,0.0006,True,,,
S000019665,2018.0,0.0006,,0.0006,True,238894583.44,False,False
S000019665,2019.0,0.0006,,0.0006,True,817517336.37,False,False
S000019665,2020.0,0.0006,,0.0006,True,2132834471.05,False,False
S000019665,2021.0,0.0006,,0.0006,True,3118398772.9707694,False,False
S000019665,2022.0,0.0003,,0.0003,True,3632422966.213846,False,False
S000019665,2023.0,0.0003,,0.0003,True,4395752220.5,False,False
S000019665,2024.0,0.0003,,0.0003,True,5290913826.246154,False,False
S000019665,2025.0,0.0003,,0.0003,True,5591875253.412307,False,False
S000019666,2011.0,0.0012,,0.0012,True,,,
S000019666,2012.0,0.0012,,0.0012,True,,,
S000019666,2013.0,0.0012,,0.0012,True,,,
S000019666,2014.0,0.0012,,0.0012,True,,,
S000019666,2015.0,0.0012,,0.0012,True,,,
S000019666,2016.0,0.0012,,0.0012,True,,,
S000019666,2017.0,0.0007,,0.0007,True,,,
S000019666,2018.0,0.0007,,0.0007,True,3536817857.85,False,False
S000019666,2019.0,0.0007,,0.0007,True,4748095139.44,False,False
S000019666,2020.0,0.0007,,0.0007,True,6134529977.9,False,False
S000019666,2021.0,0.0004,,0.0004,True,7215936121.773847,False,False
S000019666,2022.0,0.0004,,0.0004,True,7709065289.081538,False,False
S000019666,2023.0,0.0004,,0.0004,True,7599017682.296154,False,False
S000019666,2024.0,0.0004,,0.0004,True,7506340307.89,False,False
S000019666,2025.0,0.0004,,0.0004,True,8097089307.732307,False,False
S000019669,2011.0,0.004,,0.004,True,,,
S000019669,2012.0,0.004,,0.004,True,,,
S000019669,2013.0,0.004,,0.004,True,,,
S000019669,2014.0,0.004,,0.004,True,,,
S000019669,2015.0,0.004,,0.004,True,,,
S000019669,2016.0,0.004,,0.004,True,,,
S000019669,2017.0,0.004,,0.004,True,,,
S000019669,2018.0,0.004,,0.004,True,11152581713.07,False,False
S000019669,2019.0,0.004,,0.004,True,8760637871.27,False,False
S000019669,2020.0,0.004,,0.004,True,9913953156.85,False,False
S000019669,2021.0,0.004,,0.004,True,11506443118.046925,False,False
S000019669,2022.0,0.004,,0.004,True,8320432461.427692,False,False
S000019669,2023.0,0.004,,0.004,True,7966200670.925384,False,False
S000019669,2024.0,0.004,,0.004,True,8205029509.588461,False,False
S000019669,2025.0,0.004,,0.004,True,7889020726.331539,False,False
S000019698,2011.0,,0.0010999999999999998,0.0010999999999999998,True,,,
S000019698,2012.0,,0.001,0.001,True,,,
S000019698,2013.0,,0.0009500000000000001,0.0009500000000000001,True,,,
S000019698,2014.0,,0.0009500000000000001,0.0009500000000000001,True,,,
S000019698,2015.0,0.00075,,0.00075,True,,,
S000019698,2016.0,0.00065,,0.00065,True,,,
S000019698,2017.0,0.00065,,0.00065,True,,,
S000019698,2018.0,0.00065,,0.00065,True,1529145097.4724998,False,False
S000019698,2019.0,0.00065,,0.00065,True,1824608455.5816667,False,False
S000019698,2020.0,0.00065,,0.00065,True,2521774190.4166665,False,False
S000019698,2021.0,0.00065,,0.00065,True,3732959521.961667,False,False
S000019698,2022.0,0.00065,,0.00065,True,4248348561.320833,False,False
S000019698,2023.0,0.00065,,0.00065,True,3987521896.7191663,False,False
S000019698,2024.0,0.00065,,0.00065,True,5324772405.248334,False,False
S000019698,2025.0,0.0005,,0.0005,True,7020082145.73,False,False
S000019699,2011.0,,0.0010999999999999998,0.0010999999999999998,True,,,
S000019699,2012.0,,0.001,0.001,True,,,
S000019699,2013.0,,0.0009500000000000001,0.0009500000000000001,True,,,
S000019699,2014.0,,0.0009500000000000001,0.0009500000000000001,True,,,
S000019699,2015.0,0.00075,,0.00075,True,,,
S000019699,2016.0,0.00065,,0.00065,True,,,
S000019699,2017.0,0.00065,,0.00065,True,,,
S000019699,2018.0,0.00065,,0.00065,True,2057810233.543333,False,False
S000019699,2019.0,0.00065,,0.00065,True,2416555697.015,False,False
S000019699,2020.0,0.00065,,0.00065,True,2785133716.0491667,False,False
S000019699,2021.0,0.00065,,0.00065,True,3974107154.03,False,False
S000019699,2022.0,0.00065,,0.00065,True,5286541781.326667,False,False
S000019699,2023.0,0.00065,,0.00065,True,5993513000.0375,False,False
S000019699,2024.0,0.00065,,0.00065,True,7077109664.3425,False,False
S000019699,2025.0,0.0005,,0.0005,True,9042407632.216667,False,False
S000019700,2011.0,,0.0010999999999999998,0.0010999999999999998,True,,,
S000019700,2012.0,,0.00105,0.00105,True,,,
S000019700,2013.0,,0.0010500000000000002,0.0010500000000000002,True,,,
S000019700,2014.0,,0.0010500000000000002,0.0010500000000000002,True,,,
S000019700,2015.0,0.0008500000000000001,,0.0008500000000000001,True,,,
S000019700,2016.0,0.00065,,0.00065,True,,,
S000019700,2017.0,0.00065,,0.00065,True,,,
S000019700,2018.0,0.00065,,0.00065,True,3663597305.200833,False,False
S000019700,2019.0,0.00065,,0.00065,True,4114773516.6633334,False,False
S000019700,2020.0,0.00065,,0.00065,True,6349476795.379166,False,False
S000019700,2021.0,0.00065,,0.00065,True,10464643805.714998,False,False
S000019700,2022.0,0.00065,,0.00065,True,12366924464.656666,False,False
S000019700,2023.0,0.00065,,0.00065,True,11755897680.151669,False,False
S000019700,2024.0,0.00065,,0.00065,True,22173777985.96,False,False
S000019700,2025.0,0.0005,,0.0005,True,25968272345.880833,False,False
S000019798,2011.0,0.006,,0.006,True,,,
S000019798,2012.0,0.006,,0.006,True,,,
S000019798,2013.0,0.006,,0.006,True,,,
S000019798,2014.0,0.006,,0.006,True,,,
S000019798,2015.0,0.006,0.004,0.004,True,,,
S000019798,2016.0,0.006,0.004,0.004,True,,,
S000019798,2017.0,0.0039,0.004,0.004,True,,,
S000019798,2018.0,0.004,,0.004,True,,,
S000019798,2019.0,0.0039,,0.0039,True,12794666451.190767,False,False
S000019798,2020.0,0.0039,,0.0039,True,12794666451.190767,False,False
S000019798,2021.0,0.0039,,0.0039,True,14962372601.14,False,False
S000019798,2022.0,0.0039,,0.0039,True,19160714718.633076,False,False
S000019798,2023.0,0.0039,,0.0039,True,16314517797.744616,False,False
S000019798,2024.0,0.0039,,0.0039,True,14672308699.30077,False,False
S000019798,2025.0,0.0039,,0.0039,True,14778154160.12923,False,False
S000019898,2010.0,0.0025,,0.0025,True,,,
S000019898,2011.0,0.0025,,0.0025,True,,,
S000019898,2012.0,0.0025,,0.0025,True,,,
S000019898,2013.0,0.0025,,0.0025,True,,,
S000019898,2014.0,0.0025,,0.0025,True,,,
S000019898,2015.0,0.0025,,0.0025,True,,,
S000019898,2016.0,0.0025,,0.0025,True,,,
S000019898,2017.0,0.0025,,0.0025,True,,,
S000019898,2018.0,0.0025,,0.0025,True,191466148.0,False,False
S000019898,2019.0,0.0025,,0.0025,True,143691726.26,False,False
S000019898,2020.0,0.0025,,0.0025,True,143915218.28,False,False
S000019898,2021.0,0.0025,,0.0025,True,193498857.86846152,False,False
S000019898,2022.0,0.0025,,0.0025,True,500864598.11923075,False,False
S000019898,2023.0,0.0026,,0.0026,True,176069491.37,False,False
S000019898,2024.0,0.0025,,0.0025,True,200557930.04076925,False,False
S000019898,2025.0,0.0025,,0.0025,True,223086012.0376923,False,False
S000020214,2011.0,0.0075,,0.0075,True,,,
S000020214,2012.0,0.0075,,0.0075,True,,,
S000020214,2013.0,0.0075,,0.0075,True,,,
S000020214,2014.0,0.0075,,0.0075,True,,,
S000020214,2015.0,0.0075,,0.0075,True,,,
S000020214,2016.0,0.0075,,0.0075,True,,,
S000020214,2017.0,0.0075,,0.0075,True,,,
S000020214,2018.0,0.0049,,0.0049,True,,,
S000020214,2019.0,0.0049,,0.0049,True,326137818.009167,False,False
S000020214,2020.0,0.0049,,0.0049,True,275422296.840833,False,False
S000020214,2021.0,0.0049,,0.0049,True,171368732.161667,False,False
S000020214,2022.0,0.0049,,0.0049,True,165255159.513333,False,False
S000020214,2023.0,0.0029,,0.0029,True,108147132.698333,False,False
S000020214,2024.0,0.0029,,0.0029,True,94603756.7554546,False,False
S000020214,2025.0,0.0029,,0.0029,True,107108953.1875,False,False
S000020424,2011.0,0.0059,0.0059,0.0059,True,,,
S000020424,2012.0,0.0062,0.0059,0.0059,True,,,
S000020424,2013.0,0.0064,0.0059,0.0059,True,,,
S000020424,2014.0,0.0063,0.0059,0.0059,True,,,
S000020424,2015.0,0.0066,0.0059,0.0059,True,,,
S000020424,2016.0,0.0062,0.0059,0.0059,True,,,
S000020424,2017.0,0.0064,0.006,0.006,True,,,
S000020424,2018.0,0.0064,0.006,0.006,True,,,
S000020424,2019.0,0.0078,0.006,0.006,True,85955880.0,False,False
S000020425,2011.0,0.0066,0.0065,0.0065,True,,,
S000020425,2012.0,0.0078,0.0065,0.0065,True,,,
S000020425,2013.0,0.0083,0.0065,0.0065,True,,,
S000020425,2014.0,0.0073,0.0065,0.0065,True,,,
S000020425,2015.0,0.01,0.0066,0.0066,True,,,
S000020425,2016.0,0.0093,0.0067,0.0067,True,,,
S000020425,2017.0,0.0094,0.0065,0.0065,True,,,
S000020425,2018.0,0.0086,0.0066,0.0066,True,37888226.0,False,False
S000020425,2019.0,0.0091,0.0066,0.0066,True,26304984.0,False,False
S000020425,2021.0,0.0092,0.0065,0.0065,True,113336636.03461538,False,False
S000020425,2022.0,0.0062,0.0062,0.0062,True,84702196.31923077,False,False
S000020425,2023.0,0.0065,0.0065,0.0065,True,78547779.13384615,False,False
S000020425,2024.0,0.0074,0.0072,0.0072,True,42153272.3276923,False,False
S000020425,2025.0,0.0078,0.0067,0.0067,True,29398986.29076923,False,False
S000020425,2026.0,0.0051,,0.0051,True,,,
S000020450,2011.0,0.008,,0.008,True,,,
S000020450,2012.0,0.008,,0.008,True,,,
S000020450,2014.0,0.0081,,0.0081,True,,,
S000020450,2015.0,0.008,,0.008,True,,,
S000020450,2016.0,0.0081,,0.0081,True,,,
S000020450,2017.0,0.0081,,0.0081,True,,,
S000020450,2018.0,0.0081,,0.0081,True,,,
S000020450,2019.0,0.008,,0.008,True,254286416.4725,False,False
S000020450,2020.0,0.0081,,0.0081,True,190471982.17,False,False
S000020450,2021.0,0.008,,0.008,True,164633185.061667,False,False
S000020450,2022.0,0.008,,0.008,True,212334236.121667,False,False
S000020450,2024.0,0.008,,0.008,True,126156651.560833,False,False
S000020450,2025.0,0.008,,0.008,True,132063862.22833332,False,False
S000020450,2026.0,0.008,,0.008,True,300262265.6016667,False,False
S000020451,2011.0,0.009,,0.009,True,,,
S000020451,2012.0,0.009,,0.009,True,,,
S000020451,2014.0,0.009,,0.009,True,,,
S000020451,2015.0,0.009,,0.009,True,,,
S000020451,2016.0,0.009,,0.009,True,,,
S000020451,2017.0,0.009,,0.009,True,,,
S000020451,2018.0,0.009,,0.009,True,,,
S000020451,2019.0,0.009,,0.009,True,261308533.735833,False,False
S000020451,2020.0,0.009,,0.009,True,166494258.1,False,False
S000020451,2021.0,0.009,,0.009,True,153438526.923333,False,False
S000020451,2022.0,0.009,,0.009,True,224618112.18,False,False
S000020451,2024.0,0.009,,0.009,True,146693068.433333,False,False
S000020451,2025.0,0.009,,0.009,True,129207637.4425,False,False
S000020451,2026.0,0.009,,0.009,True,104483912.76916668,False,False
S000020636,2011.0,0.0083,,0.0083,True,,,
S000020636,2012.0,0.0083,,0.0083,True,,,
S000020636,2013.0,0.0083,,0.0083,True,,,
S000020636,2014.0,0.0083,,0.0083,True,,,
S000020636,2015.0,0.0083,,0.0083,True,,,
S000020636,2016.0,0.0084,,0.0084,True,,,
S000020636,2017.0,0.0084,,0.0084,True,,,
S000020636,2018.0,0.0084,,0.0084,True,,,
S000020636,2019.0,0.0085,,0.0085,True,1479545788.24,False,False
S000020636,2020.0,0.0084,,0.0084,True,1134289903.73,False,False
S000020636,2021.0,0.0084,,0.0084,True,652345252.62,False,False
S000020636,2022.0,0.0084,,0.0084,True,899262068.5846153,False,False
S000020636,2023.0,0.0085,,0.0085,True,754760375.69,False,False
S000020636,2024.0,0.0087,,0.0087,True,1513664423.3684616,False,False
S000020636,2025.0,0.0084,,0.0084,True,3462869775.0,False,False
S000020665,2012.0,0.0045,,0.0045,True,,,
S000020665,2013.0,0.0045,,0.0045,True,,,
S000020665,2014.0,0.0045,,0.0045,True,,,
S000020665,2015.0,0.0045,,0.0045,True,,,
S000020665,2016.0,0.0045,,0.0045,True,,,
S000020665,2017.0,0.0045,,0.0045,True,,,
S000020665,2018.0,0.0045,,0.0045,True,1153100442.05,False,False
S000020665,2019.0,0.0045,,0.0045,True,809514562.6,False,False
S000020665,2020.0,0.0045,,0.0045,True,685532303.44,False,False
S000020665,2021.0,0.0045,,0.0045,True,621396995.51,False,False
S000020665,2022.0,0.0045,,0.0045,True,600993076.1392307,False,False
S000020665,2023.0,0.0045,,0.0045,True,511422425.5215384,False,False
S000020665,2024.0,0.0045,,0.0045,True,461419835.4307692,False,False
S000020665,2025.0,0.0045,,0.0045,True,438775023.86923075,False,False
S000020839,2011.0,0.0078,,0.0078,True,,,
S000020839,2012.0,0.0081,,0.0081,True,,,
S000020839,2014.0,0.0082,,0.0082,True,,,
S000020839,2015.0,0.0085,,0.0085,True,,,
S000020839,2016.0,0.0082,,0.0082,True,,,
S000020839,2017.0,0.008,,0.008,True,,,
S000020839,2018.0,0.0079,,0.0079,True,,,
S000020839,2019.0,0.0082,,0.0082,True,276917275.506667,False,False
S000020839,2020.0,0.0078,,0.0078,True,175149225.21,False,False
S000020839,2021.0,0.0078,,0.0078,True,94748143.5866667,False,False
S000020839,2022.0,0.0078,,0.0078,True,113584827.986667,False,False
S000020839,2024.0,0.0078,,0.0078,True,113578869.91,False,False
S000020839,2025.0,0.0078,,0.0078,True,239626506.25083333,False,False
S000020839,2026.0,0.0078,,0.0078,True,225422399.0391667,False,False
S000020962,2011.0,0.0116,0.0095,0.0095,True,,,
S000020962,2012.0,0.0111,0.0045,0.0045,True,,,
S000020962,2013.0,0.0109,0.0045,0.0045,True,,,
S000020962,2014.0,0.0101,0.0045,0.0045,True,,,
S000020962,2015.0,0.0097,0.0045,0.0045,True,,,
S000020962,2016.0,0.0045,0.0045,0.0045,True,,,
S000020962,2017.0,0.0045,,0.0045,True,,,
S000020962,2018.0,0.0045,,0.0045,True,,,
S000020962,2019.0,0.0045,,0.0045,True,802629749.58,False,False
S000020962,2020.0,0.0046,,0.0046,True,695577831.06,False,False
S000020962,2021.0,0.0045,,0.0045,True,429667021.58,False,False
S000020962,2022.0,0.0045,,0.0045,True,498134601.16,False,False
S000020962,2023.0,0.0045,,0.0045,True,432549732.23,False,False
S000020962,2024.0,0.0045,,0.0045,True,404936837.61,False,False
S000020962,2025.0,0.0045,,0.0045,True,453545111.05,False,False
S000021247,2012.0,0.0065,,0.0065,True,,,
S000021247,2013.0,0.0065,,0.0065,True,,,
S000021247,2014.0,0.0065,,0.0065,True,,,
S000021247,2015.0,0.0065,,0.0065,True,,,
S000021247,2016.0,0.0065,,0.0065,True,,,
S000021247,2017.0,0.0065,,0.0065,True,,,
S000021247,2018.0,0.0065,,0.0065,True,516681669.47,False,False
S000021247,2019.0,0.0065,,0.0065,True,484222490.95,False,False
S000021247,2020.0,0.0065,,0.0065,True,493881902.13,False,False
S000021247,2021.0,0.0065,,0.0065,True,604192672.5276923,False,False
S000021247,2022.0,0.0065,,0.0065,True,624715975.3546153,False,False
S000021247,2023.0,0.0065,,0.0065,True,690906190.8930769,False,False
S000021247,2024.0,0.0065,,0.0065,True,786880225.82,False,False
S000021247,2025.0,0.0065,,0.0065,True,702254137.3338462,False,False
S000021346,2011.0,0.0055,,0.0055,True,,,
S000021346,2012.0,0.0055,,0.0055,True,,,
S000021346,2013.0,0.0055,,0.0055,True,,,
S000021346,2014.0,0.0055,,0.0055,True,,,
S000021346,2015.0,0.0055,,0.0055,True,,,
S000021346,2016.0,0.0055,,0.0055,True,,,
S000021346,2017.0,0.0055,,0.0055,True,,,
S000021346,2018.0,0.0055,,0.0055,True,45319427.28,True,False
S000021346,2019.0,0.0055,,0.0055,True,21464067.63,True,False
S000021346,2020.0,0.0055,,0.0055,True,16329375.21,True,False
S000021346,2021.0,0.0055,,0.0055,True,14435377.95615384,True,False
S000021346,2022.0,0.0055,,0.0055,True,11433459.71846153,True,False
S000021346,2023.0,0.0055,,0.0055,True,8538358.03153846,True,False
S000021346,2024.0,0.0055,,0.0055,True,8640096.01846153,True,False
S000021346,2025.0,0.0055,,0.0055,True,8224916.0,True,False
S000021351,2011.0,0.0045,,0.0045,True,,,
S000021351,2012.0,0.0045,,0.0045,True,,,
S000021351,2013.0,0.0045,,0.0045,True,,,
S000021351,2014.0,0.0045,,0.0045,True,,,
S000021351,2015.0,0.0045,,0.0045,True,,,
S000021351,2016.0,0.0045,,0.0045,True,,,
S000021351,2017.0,0.0045,,0.0045,True,,,
S000021351,2018.0,0.0045,,0.0045,True,16448843.69,True,False
S000021353,2011.0,0.0045,,0.0045,True,,,
S000021353,2012.0,0.0045,,0.0045,True,,,
S000021353,2013.0,0.0045,,0.0045,True,,,
S000021353,2014.0,0.0045,,0.0045,True,,,
S000021353,2015.0,0.0045,,0.0045,True,,,
S000021353,2016.0,0.0045,,0.0045,True,,,
S000021353,2017.0,0.0045,,0.0045,True,,,
S000021353,2018.0,0.0045,,0.0045,True,37739876.37,True,False
S000021353,2019.0,0.0045,,0.0045,True,29532077.07,True,False
S000021353,2020.0,0.0045,,0.0045,True,25118079.48,True,False
S000021353,2021.0,0.0045,,0.0045,True,41419525.33538461,True,False
S000021353,2022.0,0.0045,,0.0045,True,35687745.69846153,True,False
S000021402,2011.0,0.0075,,0.0075,True,,,
S000021402,2012.0,0.0075,,0.0075,True,,,
S000021402,2014.0,0.0076,,0.0076,True,,,
S000021402,2015.0,0.0076,,0.0076,True,,,
S000021402,2016.0,0.0077,,0.0077,True,,,
S000021402,2017.0,0.0075,,0.0075,True,,,
S000021402,2018.0,0.0075,,0.0075,True,,,
S000021460,2010.0,0.0035,,0.0035,True,,,
S000021460,2011.0,0.0034,0.0034,0.0034,True,,,
S000021460,2012.0,0.0034,0.0034,0.0034,True,,,
